,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Group,Group_enc,GroupSize,Name,FamilySize,HomePlanet,Destination,VIP,Cabin,CryoSleep,Deck,Side,Deck_enc,Route,Europa,Mars,PSO J318.5-22,TRAPPIST-1e,S
130,24.0,0.0,0.0,0.0,0.0,0.0,1,0140,0.4443485763589301,2,Mejiaddox0140,1,Earth,TRAPPIST-1e,0,G/19/P,1,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
131,26.0,440.0,0.0,0.0,0.0,462.0,0,0140,0.5620586120860998,2,Whitakers0140,1,Earth,TRAPPIST-1e,0,F/29/P,0,F,P,5,EarthTRAPPIST-1e,0,0,0,1,0
132,31.0,0.0,0.0,97.0,0.0,0.0,0,0141,0.503666427030913,1,Harte0141,1,Mars,TRAPPIST-1e,0,F/30/P,0,F,P,5,MarsTRAPPIST-1e,0,1,0,1,0
133,20.0,0.0,420.0,210.0,0.0,0.0,1,0144,0.5035950532067874,1,Dayers0144,1,Earth,TRAPPIST-1e,0,F/31/S,0,F,S,5,EarthTRAPPIST-1e,0,0,0,1,1
134,56.0,0.0,0.0,0.0,0.0,0.0,0,0146,0.5035950532067874,1,Wolferguson0146,1,Earth,TRAPPIST-1e,0,G/25/S,0,G,S,6,EarthTRAPPIST-1e,0,0,0,1,1
135,50.0,0.0,0.0,0.0,0.0,0.0,1,0147,0.503666427030913,1,Hubbarrison0147,1,Earth,TRAPPIST-1e,0,G/26/S,1,G,S,6,EarthTRAPPIST-1e,0,0,0,1,1
136,42.0,1072.0,0.0,10.0,0.0,76.0,0,0148,0.5035950532067874,1,Pashe0148,1,Mars,TRAPPIST-1e,0,F/31/P,0,F,P,5,MarsTRAPPIST-1e,0,1,0,1,0
137,0.0,0.0,0.0,0.0,0.0,0.0,1,0149,0.5035950532067874,1,Hubbarrison0149,1,Earth,55 Cancri e,0,G/27/S,1,G,S,6,Earth55 Cancri e,0,0,0,0,1
138,38.0,0.0,0.0,0.0,0.0,0.0,0,0151,0.503666427030913,1,Simson0151,1,Earth,55 Cancri e,0,G/20/P,1,G,P,6,Earth55 Cancri e,0,0,0,0,0
139,41.0,0.0,0.0,0.0,0.0,607.0,0,0152,0.503666427030913,1,Estron0152,1,Earth,TRAPPIST-1e,0,F/32/P,0,F,P,5,EarthTRAPPIST-1e,0,0,0,1,0
140,22.0,4119.0,0.0,0.0,0.0,61.0,0,0160,0.5035950532067874,1,Atkinney0160,1,Earth,TRAPPIST-1e,0,G/22/P,0,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
141,26.0,0.0,0.0,0.0,0.0,0.0,1,0163,0.503666427030913,2,Hetforhaft0163,2,Europa,TRAPPIST-1e,0,B/8/P,1,B,P,1,EuropaTRAPPIST-1e,1,0,0,1,0
142,17.0,0.0,0.0,0.0,0.0,0.0,1,0163,0.503666427030913,2,Hetforhaft0163,2,Europa,TRAPPIST-1e,0,B/8/P,1,B,P,1,EuropaTRAPPIST-1e,1,0,0,1,0
143,57.0,50.0,1688.0,0.0,0.0,135.0,1,0164,0.4444115532625703,2,Hutchinton0164,2,Earth,TRAPPIST-1e,0,G/28/S,0,G,S,6,EarthTRAPPIST-1e,0,0,0,1,1
144,17.0,0.0,0.0,0.0,0.0,0.0,0,0164,0.5619956351824595,2,Hutchinton0164,2,Earth,PSO J318.5-22,0,G/28/S,1,G,S,6,EarthPSO J318.5-22,0,0,1,0,1
145,35.0,0.0,0.0,0.0,0.0,0.0,1,0165,0.503666427030913,1,Anche0165,1,Mars,TRAPPIST-1e,0,F/37/P,1,F,P,5,MarsTRAPPIST-1e,0,1,0,1,0
146,13.0,0.0,0.0,0.0,0.0,0.0,1,0167,0.4443485763589301,2,Floaf0167,2,Mars,TRAPPIST-1e,0,F/35/S,1,F,S,5,MarsTRAPPIST-1e,0,1,0,1,1
147,27.0,1365.0,0.0,48.0,22.0,137.0,0,0167,0.5620586120860998,2,Floaf0167,2,Mars,TRAPPIST-1e,0,F/35/S,0,F,S,5,MarsTRAPPIST-1e,0,1,0,1,1
148,31.0,0.0,0.0,0.0,0.0,0.0,0,0169,0.5035950532067874,1,Fisherry0169,1,Earth,TRAPPIST-1e,0,G/23/P,1,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
149,24.0,0.0,0.0,0.0,221.0,567.0,0,0170,0.5035950532067874,1,Mcmahoney0170,1,Earth,TRAPPIST-1e,0,E/10/S,0,E,S,4,EarthTRAPPIST-1e,0,0,0,1,1
150,19.0,0.0,0.0,0.0,0.0,0.0,1,0171,0.5035950532067874,1,Gordanieves0171,1,Earth,PSO J318.5-22,0,G/30/S,1,G,S,6,EarthPSO J318.5-22,0,0,1,0,1
151,32.0,0.0,0.0,0.0,0.0,0.0,1,0172,0.5035950532067874,1,Johnshines0172,1,Earth,TRAPPIST-1e,0,G/24/P,1,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
152,58.0,0.0,985.0,0.0,5.0,0.0,1,0173,0.5035950532067874,1,Grifford0173,1,Earth,TRAPPIST-1e,0,E/11/S,1,E,S,4,EarthTRAPPIST-1e,0,0,0,1,1
153,21.0,287.0,0.0,16.0,115.0,175.0,0,0174,0.5035950532067874,1,Lambles0174,1,Earth,55 Cancri e,0,F/38/P,0,F,P,5,Earth55 Cancri e,0,0,0,0,0
154,38.0,0.0,10346.0,1.0,14970.0,2111.0,0,0177,0.5035950532067874,1,Iniouser0177,1,Europa,TRAPPIST-1e,0,B/2/S,0,B,S,1,EuropaTRAPPIST-1e,1,0,0,1,1
155,38.0,3414.0,0.0,161.0,28.0,119.0,0,0178,0.5035950532067874,1,Knik0178,1,Mars,TRAPPIST-1e,0,D/6/S,0,D,S,3,MarsTRAPPIST-1e,0,1,0,1,1
156,19.0,1.0,219.0,673.0,2.0,11.0,1,0179,0.502894547655984,3,Webstephrey0179,3,Earth,TRAPPIST-1e,0,G/26/P,0,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
157,0.0,0.0,0.0,0.0,0.0,0.0,0,0179,0.6081013577948322,3,Webstephrey0179,3,Earth,TRAPPIST-1e,0,G/26/P,0,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
158,3.0,0.0,0.0,0.0,0.0,0.0,1,0179,0.5028381999000954,3,Webstephrey0179,3,Earth,TRAPPIST-1e,0,G/26/P,0,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
159,20.0,0.0,0.0,3.0,299.0,92.0,0,0181,0.5035950532067874,1,Brighttt0181,1,Earth,TRAPPIST-1e,0,G/27/P,0,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
160,24.0,0.0,0.0,0.0,0.0,0.0,1,0182,0.503666427030913,1,Disight0182,1,Europa,TRAPPIST-1e,0,C/3/P,1,C,P,2,EuropaTRAPPIST-1e,1,0,0,1,0
161,37.0,17.0,146.0,426.0,0.0,232.0,1,0183,0.5035950532067874,1,Weaves0183,1,Earth,TRAPPIST-1e,0,F/36/S,0,F,S,5,EarthTRAPPIST-1e,0,0,0,1,1
162,25.0,62.0,0.0,0.0,0.0,956.0,0,0186,0.503666427030913,1,Shephendry0186,1,Earth,TRAPPIST-1e,0,G/28/P,0,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
163,56.0,0.0,0.0,0.0,0.0,0.0,1,0188,0.503666427030913,1,Romez0188,1,Earth,TRAPPIST-1e,0,G/31/S,1,G,S,6,EarthTRAPPIST-1e,0,0,0,1,1
164,49.0,84.0,3.0,401.0,202.0,98.0,0,0189,0.503666427030913,1,Booters0189,1,Earth,55 Cancri e,0,E/8/P,0,E,P,4,Earth55 Cancri e,0,0,0,0,0
165,11.0,0.0,0.0,0.0,0.0,0.0,0,0190,0.503666427030913,1,0190,1,Earth,55 Cancri e,0,G/32/S,1,G,S,6,Earth55 Cancri e,0,0,0,0,1
166,1.0,0.0,0.0,0.0,0.0,0.0,1,0192,0.39757504200535854,3,Adavisons0192,3,Earth,TRAPPIST-1e,0,G/29/P,1,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
167,8.0,0.0,0.0,0.0,0.0,0.0,0,0192,0.5028381999000954,3,Adavisons0192,3,Earth,TRAPPIST-1e,0,G/29/P,0,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
168,39.0,0.0,0.0,10.0,898.0,0.0,0,0192,0.5028381999000954,3,Adavisons0192,3,Earth,TRAPPIST-1e,0,G/29/P,0,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
169,2.0,0.0,0.0,0.0,0.0,0.0,1,0193,0.502894547655984,3,Raf0193,3,Mars,TRAPPIST-1e,0,F/41/P,1,F,P,5,MarsTRAPPIST-1e,0,1,0,1,0
170,23.0,0.0,0.0,8.0,1072.0,0.0,0,0193,0.6081013577948322,3,Raf0193,3,Mars,TRAPPIST-1e,0,F/41/P,0,F,P,5,MarsTRAPPIST-1e,0,1,0,1,0
171,0.0,0.0,0.0,0.0,0.0,0.0,1,0193,0.502894547655984,3,Raf0193,3,Mars,TRAPPIST-1e,0,F/41/P,0,F,P,5,MarsTRAPPIST-1e,0,1,0,1,0
172,39.0,406.0,0.0,867.0,0.0,0.0,1,0195,0.503666427030913,1,Floaf0195,1,Mars,TRAPPIST-1e,0,F/42/P,0,F,P,5,MarsTRAPPIST-1e,0,1,0,1,0
173,25.0,1052.0,0.0,719.0,0.0,7.0,0,0196,0.503666427030913,1,Emead0196,1,Mars,PSO J318.5-22,0,D/5/P,0,D,P,3,MarsPSO J318.5-22,0,1,1,0,0
174,36.0,0.0,972.0,0.0,795.0,575.0,0,0197,0.5035950532067874,1,Dissper0197,1,Europa,TRAPPIST-1e,0,C/5/P,0,C,P,2,EuropaTRAPPIST-1e,1,0,0,1,0
175,52.0,0.0,0.0,0.0,0.0,0.0,1,0198,0.503666427030913,1,Cookson0198,1,Earth,PSO J318.5-22,0,G/30/P,1,G,P,6,EarthPSO J318.5-22,0,0,1,0,0
176,18.0,0.0,0.0,0.0,0.0,0.0,0,0199,0.5035950532067874,1,Morrows0199,1,Earth,TRAPPIST-1e,0,G/33/S,1,G,S,6,EarthTRAPPIST-1e,0,0,0,1,1
177,15.0,0.0,0.0,0.0,0.0,0.0,1,0200,0.5035950532067874,1,Colomonson0200,1,Earth,TRAPPIST-1e,0,G/31/P,1,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
178,35.0,0.0,0.0,0.0,0.0,0.0,1,0201,0.5619956351824595,2,Bacistion0201,2,Europa,TRAPPIST-1e,0,B/3/S,1,B,S,1,EuropaTRAPPIST-1e,1,0,0,1,1
179,47.0,0.0,0.0,0.0,0.0,0.0,1,0201,0.5619956351824595,2,Bacistion0201,2,Europa,TRAPPIST-1e,0,B/3/S,1,B,S,1,EuropaTRAPPIST-1e,1,0,0,1,1
180,45.0,0.0,0.0,0.0,0.0,0.0,1,0202,0.5619956351824595,2,Embleng0202,2,Europa,55 Cancri e,0,B/9/P,1,B,P,1,Europa55 Cancri e,1,0,0,0,0
181,0.0,0.0,2433.0,0.0,878.0,443.0,1,0202,0.5620586120860998,2,Embleng0202,2,Europa,55 Cancri e,0,A/2/P,0,A,P,0,Europa55 Cancri e,1,0,0,0,0
182,51.0,0.0,0.0,0.0,0.0,0.0,1,0203,0.503666427030913,1,Heateele0203,1,Europa,TRAPPIST-1e,0,C/8/S,1,C,S,2,EuropaTRAPPIST-1e,1,0,0,1,1
183,29.0,0.0,2.0,66.0,0.0,705.0,0,0205,0.5035950532067874,1,Oneiles0205,1,Earth,TRAPPIST-1e,0,G/34/S,0,G,S,6,EarthTRAPPIST-1e,0,0,0,1,1
184,0.0,2.0,1720.0,12.0,1125.0,122.0,1,0206,0.503666427030913,1,Brugashed0206,1,Europa,55 Cancri e,0,C/9/S,0,C,S,2,Europa55 Cancri e,1,0,0,0,1
185,19.0,0.0,0.0,0.0,0.0,0.0,0,0207,0.503666427030913,1,Mcfaddennon0207,1,Earth,PSO J318.5-22,0,G/32/P,1,G,P,6,EarthPSO J318.5-22,0,0,1,0,0
186,24.0,0.0,0.0,0.0,0.0,0.0,1,0210,0.503666427030913,1,Inicont0210,1,Earth,55 Cancri e,0,D/6/P,1,D,P,3,Earth55 Cancri e,0,0,0,0,0
187,29.0,902.0,1.0,137.0,0.0,0.0,1,0211,0.502894547655984,3,Appie0211,2,Mars,TRAPPIST-1e,0,F/44/P,0,F,P,5,MarsTRAPPIST-1e,0,1,0,1,0
188,11.0,0.0,0.0,0.0,0.0,0.0,1,0211,0.5028381999000954,3,Appie0211,2,Mars,TRAPPIST-1e,0,F/44/P,1,F,P,5,MarsTRAPPIST-1e,0,1,0,1,0
189,17.0,848.0,0.0,307.0,182.0,0.0,0,0211,0.6081013577948322,3,Date0211,1,Mars,TRAPPIST-1e,0,F/44/P,0,F,P,5,MarsTRAPPIST-1e,0,1,0,1,0
190,13.0,192.0,0.0,0.0,51.0,739.0,0,0212,0.4444115532625703,2,Workmans0212,2,Earth,TRAPPIST-1e,0,E/9/P,0,E,P,4,EarthTRAPPIST-1e,0,0,0,1,0
191,35.0,147.0,188.0,0.0,10.0,387.0,0,0212,0.4444115532625703,2,Workmans0212,2,Earth,TRAPPIST-1e,0,F/45/P,0,F,P,5,EarthTRAPPIST-1e,0,0,0,1,0
192,21.0,367.0,281.0,0.0,0.0,146.0,0,0213,0.503666427030913,1,Navages0213,1,Earth,TRAPPIST-1e,0,F/46/P,0,F,P,5,EarthTRAPPIST-1e,0,0,0,1,0
193,21.0,0.0,56.0,0.0,0.0,1918.0,0,0216,0.5035950532067874,1,Garnes0216,1,Earth,55 Cancri e,0,F/40/S,0,F,S,5,Earth55 Cancri e,0,0,0,0,1
194,38.0,1517.0,0.0,0.0,27.0,0.0,0,0217,0.503666427030913,1,Shieldson0217,1,Earth,TRAPPIST-1e,0,F/47/P,0,F,P,5,EarthTRAPPIST-1e,0,0,0,1,0
195,19.0,0.0,0.0,0.0,0.0,0.0,1,0219,0.503666427030913,1,River0219,1,Earth,TRAPPIST-1e,0,G/36/P,1,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
196,2.0,0.0,0.0,0.0,0.0,0.0,1,0220,0.4621998562185478,7,Wilsoney0220,7,Earth,TRAPPIST-1e,0,G/37/P,1,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
197,0.0,0.0,0.0,0.0,0.0,0.0,1,0220,0.4621570319240725,7,Wilsoney0220,7,Earth,TRAPPIST-1e,0,G/37/P,0,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
198,13.0,0.0,0.0,0.0,0.0,0.0,0,0220,0.4621570319240725,7,Wilsoney0220,7,Earth,TRAPPIST-1e,0,G/37/P,1,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
199,25.0,122.0,84.0,0.0,0.0,0.0,0,0220,0.5020369039060628,7,Wilsoney0220,7,Earth,TRAPPIST-1e,0,E/10/P,0,E,P,4,EarthTRAPPIST-1e,0,0,0,1,0
200,16.0,0.0,3.0,0.0,0.0,1099.0,0,0220,0.4621998562185478,7,Wilsoney0220,7,Earth,TRAPPIST-1e,0,F/48/P,0,F,P,5,EarthTRAPPIST-1e,0,0,0,1,0
201,1.0,0.0,0.0,0.0,0.0,0.0,0,0220,0.4621570319240725,7,Wilsoney0220,7,Earth,55 Cancri e,0,G/37/P,0,G,P,6,Earth55 Cancri e,0,0,0,0,0
202,15.0,0.0,0.0,0.0,0.0,0.0,1,0220,0.4621570319240725,7,Wilsoney0220,7,Earth,TRAPPIST-1e,0,G/37/P,1,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
203,21.0,2237.0,0.0,119.0,0.0,0.0,0,0221,0.30215703192407245,7,Blan0221,1,Mars,55 Cancri e,0,E/13/S,0,E,S,4,Mars55 Cancri e,0,1,0,0,1
204,23.0,1215.0,80.0,1.0,2.0,0.0,0,0221,0.3821998562185478,7,Reke0221,6,Mars,TRAPPIST-1e,0,E/13/S,0,E,S,4,MarsTRAPPIST-1e,0,1,0,1,1
205,33.0,1933.0,12.0,188.0,1.0,0.0,0,0221,0.38215703192407247,7,Reke0221,6,Mars,TRAPPIST-1e,0,E/13/S,0,E,S,4,MarsTRAPPIST-1e,0,1,0,1,1
206,21.0,0.0,0.0,0.0,0.0,0.0,1,0221,0.30215703192407245,7,Reke0221,6,Mars,TRAPPIST-1e,0,E/13/S,1,E,S,4,MarsTRAPPIST-1e,0,1,0,1,1
207,41.0,1230.0,0.0,301.0,43.0,1023.0,0,0221,0.38215703192407247,7,Reke0221,6,Mars,TRAPPIST-1e,0,E/13/S,0,E,S,4,MarsTRAPPIST-1e,0,1,0,1,1
208,16.0,915.0,0.0,221.0,234.0,0.0,0,0221,0.3821998562185478,7,Reke0221,6,Mars,TRAPPIST-1e,0,E/13/S,0,E,S,4,MarsTRAPPIST-1e,0,1,0,1,1
209,42.0,0.0,0.0,0.0,0.0,0.0,0,0221,0.3538887557579147,7,Reke0221,6,Mars,TRAPPIST-1e,0,E/13/S,1,E,S,4,MarsTRAPPIST-1e,0,1,0,1,1
210,20.0,1406.0,0.0,0.0,11.0,0.0,0,0222,0.5035950532067874,3,Perte0222,2,Mars,TRAPPIST-1e,0,F/41/S,0,F,S,5,MarsTRAPPIST-1e,0,1,0,1,1
211,24.0,0.0,0.0,0.0,0.0,0.0,1,0222,0.5035950532067874,3,Deva0222,1,Mars,TRAPPIST-1e,0,F/41/S,1,F,S,5,MarsTRAPPIST-1e,0,1,0,1,1
212,16.0,0.0,0.0,0.0,0.0,0.0,1,0222,0.5035950532067874,3,Perte0222,2,Mars,TRAPPIST-1e,0,E/14/S,1,E,S,4,MarsTRAPPIST-1e,0,1,0,1,1
213,21.0,0.0,2.0,665.0,0.0,9.0,0,0223,0.503666427030913,1,Sykess0223,1,Earth,TRAPPIST-1e,0,G/35/S,0,G,S,6,EarthTRAPPIST-1e,0,0,0,1,1
214,32.0,181.0,0.0,5.0,1634.0,0.0,0,0224,0.503666427030913,1,Queen0224,1,Mars,TRAPPIST-1e,1,F/42/S,0,F,S,5,MarsTRAPPIST-1e,0,1,0,1,1
215,58.0,0.0,0.0,0.0,0.0,0.0,1,0225,0.5035950532067874,1,Hortis0225,1,Earth,PSO J318.5-22,0,G/38/P,1,G,P,6,EarthPSO J318.5-22,0,0,1,0,0
216,24.0,4.0,7.0,0.0,713.0,79.0,0,0229,0.503666427030913,1,Sellahaney0229,1,Earth,TRAPPIST-1e,0,F/43/S,0,F,S,5,EarthTRAPPIST-1e,0,0,0,1,1
217,30.0,85.0,0.0,1.0,1720.0,0.0,0,0231,0.5035950532067874,1,Nate0231,1,Mars,TRAPPIST-1e,0,F/44/S,0,F,S,5,MarsTRAPPIST-1e,0,1,0,1,1
218,27.0,0.0,0.0,0.0,0.0,0.0,0,0232,0.5035950532067874,1,Bakerrison0232,1,Earth,PSO J318.5-22,0,G/36/S,1,G,S,6,EarthPSO J318.5-22,0,0,1,0,1
219,32.0,56.0,0.0,256.0,1438.0,0.0,0,0233,0.5035950532067874,1,Wist0233,1,Mars,TRAPPIST-1e,0,F/45/S,0,F,S,5,MarsTRAPPIST-1e,0,1,0,1,1
220,43.0,0.0,888.0,0.0,0.0,0.0,0,0234,0.5035950532067874,1,Josey0234,1,Earth,TRAPPIST-1e,0,F/50/P,0,F,P,5,EarthTRAPPIST-1e,0,0,0,1,0
221,42.0,0.0,0.0,0.0,0.0,0.0,1,0237,0.503666427030913,1,Aginge0237,1,Europa,TRAPPIST-1e,0,B/11/P,1,B,P,1,EuropaTRAPPIST-1e,1,0,0,1,0
222,37.0,637.0,0.0,0.0,92.0,319.0,0,0239,0.503666427030913,1,Resty0239,1,Mars,TRAPPIST-1e,0,G/734/S,0,G,S,6,MarsTRAPPIST-1e,0,1,0,1,1
223,35.0,0.0,0.0,0.0,0.0,0.0,1,0240,0.503666427030913,1,Crie0240,1,Mars,TRAPPIST-1e,0,F/52/P,1,F,P,5,MarsTRAPPIST-1e,0,1,0,1,0
224,33.0,0.0,1249.0,0.0,4812.0,1116.0,0,0241,0.5035950532067874,1,Dischod0241,1,Europa,55 Cancri e,0,E/11/P,1,E,P,4,Europa55 Cancri e,1,0,0,0,0
225,18.0,313.0,1.0,691.0,283.0,0.0,0,0242,0.503666427030913,1,Sté0242,1,Earth,TRAPPIST-1e,0,F/46/S,0,F,S,5,EarthTRAPPIST-1e,0,0,0,1,1
226,21.0,0.0,0.0,0.0,0.0,0.0,0,0243,0.5035950532067874,1,Cartyernan0243,1,Earth,TRAPPIST-1e,0,G/37/S,1,G,S,6,EarthTRAPPIST-1e,0,0,0,1,1
227,43.0,0.0,0.0,0.0,0.0,0.0,1,0244,0.5620586120860998,2,Sad0244,2,Mars,TRAPPIST-1e,0,F/47/S,1,F,S,5,MarsTRAPPIST-1e,0,1,0,1,1
228,14.0,0.0,0.0,0.0,0.0,0.0,1,0244,0.5619956351824595,2,Sad0244,2,Mars,55 Cancri e,0,F/47/S,1,F,S,5,Mars55 Cancri e,0,1,0,0,1
229,46.0,0.0,3571.0,0.0,0.0,7.0,1,0245,0.4443485763589301,2,Repumparte0245,2,Europa,55 Cancri e,0,C/6/P,0,C,P,2,Europa55 Cancri e,1,0,0,0,0
230,33.0,0.0,86.0,796.0,584.0,10912.0,0,0245,0.5619956351824595,2,Repumparte0245,2,Europa,TRAPPIST-1e,0,C/6/P,0,C,P,2,EuropaTRAPPIST-1e,1,0,0,1,0
231,21.0,2947.0,0.0,287.0,27.0,0.0,0,0246,0.503666427030913,1,Sesa0246,1,Mars,TRAPPIST-1e,0,D/8/P,0,D,P,3,MarsTRAPPIST-1e,0,1,0,1,0
232,33.0,0.0,1.0,0.0,8620.0,1063.0,0,0248,0.503666427030913,1,Spanxibus0248,1,Europa,TRAPPIST-1e,0,C/10/S,0,C,S,2,EuropaTRAPPIST-1e,1,0,0,1,1
233,47.0,0.0,0.0,0.0,0.0,0.0,0,0250,0.503666427030913,1,Kramosley0250,1,Earth,PSO J318.5-22,0,G/38/S,1,G,S,6,EarthPSO J318.5-22,0,0,1,0,1
234,54.0,0.0,0.0,0.0,0.0,0.0,1,0251,0.503666427030913,1,Amsive0251,1,Earth,55 Cancri e,0,C/11/S,1,C,S,2,Earth55 Cancri e,0,0,0,0,1
235,30.0,335.0,695.0,541.0,0.0,0.0,0,0252,0.503666427030913,1,Byerry0252,1,Earth,TRAPPIST-1e,0,F/53/P,0,F,P,5,EarthTRAPPIST-1e,0,0,0,1,0
236,29.0,272.0,615.0,0.0,0.0,1.0,0,0253,0.5035950532067874,1,Cardner0253,1,Earth,TRAPPIST-1e,0,G/42/P,0,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
237,21.0,702.0,172.0,408.0,2.0,6.0,1,0254,0.5035950532067874,1,Stenson0254,1,Earth,TRAPPIST-1e,0,F/54/P,0,F,P,5,EarthTRAPPIST-1e,0,0,0,1,0
238,24.0,0.0,0.0,0.0,0.0,0.0,1,0255,0.5035950532067874,1,Mingious0255,1,Europa,TRAPPIST-1e,0,A/3/S,1,A,S,0,EuropaTRAPPIST-1e,1,0,0,1,1
239,21.0,1664.0,0.0,0.0,0.0,0.0,0,0257,0.5619956351824595,2,Berte0257,2,Mars,55 Cancri e,0,F/49/S,0,F,S,5,Mars55 Cancri e,0,1,0,0,1
240,60.0,0.0,0.0,0.0,0.0,0.0,1,0257,0.4443485763589301,2,Berte0257,2,Mars,TRAPPIST-1e,0,F/49/S,1,F,S,5,MarsTRAPPIST-1e,0,1,0,1,1
241,22.0,0.0,0.0,313.0,299.0,92.0,0,0258,0.503666427030913,1,Cooperkins0258,1,Earth,TRAPPIST-1e,0,F/50/S,0,F,S,5,EarthTRAPPIST-1e,0,0,0,1,1
242,26.0,0.0,4810.0,0.0,981.0,2054.0,0,0260,0.5035950532067874,1,Inderly0260,1,Europa,TRAPPIST-1e,0,E/16/S,0,E,S,4,EuropaTRAPPIST-1e,1,0,0,1,1
243,26.0,66.0,29.0,0.0,0.0,803.0,0,0261,0.5035950532067874,1,Bookerson0261,1,Earth,TRAPPIST-1e,0,F/56/P,0,F,P,5,EarthTRAPPIST-1e,0,0,0,1,0
244,28.0,0.0,0.0,0.0,0.0,0.0,1,0263,0.503666427030913,1,Merkins0263,1,Earth,TRAPPIST-1e,0,G/43/P,1,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
245,39.0,0.0,0.0,0.0,0.0,0.0,1,0265,0.503666427030913,1,Herpumble0265,1,Europa,TRAPPIST-1e,0,D/8/S,1,D,S,3,EuropaTRAPPIST-1e,1,0,0,1,1
246,13.0,118.0,0.0,0.0,754.0,1.0,0,0267,0.503666427030913,1,Sancockett0267,1,Earth,TRAPPIST-1e,0,F/51/S,0,F,S,5,EarthTRAPPIST-1e,0,0,0,1,1
247,47.0,0.0,231.0,592.0,0.0,0.0,1,0269,0.503666427030913,1,Polliamposs0269,1,Earth,55 Cancri e,0,F/52/S,0,F,S,5,Earth55 Cancri e,0,0,0,0,1
248,63.0,0.0,25.0,128.0,0.0,1240.0,0,0270,0.5035950532067874,1,Fryersonis0270,1,Earth,TRAPPIST-1e,0,F/59/P,0,F,P,5,EarthTRAPPIST-1e,0,0,0,1,0
249,0.0,0.0,0.0,0.0,0.0,0.0,1,0275,0.5035950532067874,1,Obnoble0275,1,Europa,55 Cancri e,0,D/9/S,1,D,S,3,Europa55 Cancri e,1,0,0,0,1
250,50.0,44.0,2390.0,0.0,53.0,0.0,1,0277,0.5035950532067874,1,Mcdanield0277,1,Earth,55 Cancri e,0,F/61/P,0,F,P,5,Earth55 Cancri e,0,0,0,0,0
251,35.0,0.0,0.0,0.0,888.0,0.0,0,0278,0.4443485763589301,2,Beachez0278,2,Earth,TRAPPIST-1e,0,G/45/P,0,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
252,45.0,0.0,97.0,0.0,14.0,333.0,0,0278,0.4443485763589301,2,Beachez0278,2,Earth,TRAPPIST-1e,0,G/45/P,0,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
253,19.0,0.0,0.0,2078.0,0.0,0.0,1,0281,0.5035950532067874,1,Pierry0281,1,Earth,TRAPPIST-1e,0,F/63/P,0,F,P,5,EarthTRAPPIST-1e,0,0,0,1,0
254,21.0,0.0,918.0,0.0,0.0,0.0,1,0282,0.5035950532067874,1,Baketton0282,1,Earth,TRAPPIST-1e,0,F/54/S,0,F,S,5,EarthTRAPPIST-1e,0,0,0,1,1
255,29.0,0.0,0.0,0.0,0.0,0.0,1,0283,0.5619956351824595,2,Santin0283,2,Earth,PSO J318.5-22,0,G/46/P,1,G,P,6,EarthPSO J318.5-22,0,0,1,0,0
256,22.0,146.0,654.0,1.0,0.0,2.0,1,0283,0.5619956351824595,2,Santin0283,2,Earth,TRAPPIST-1e,0,F/64/P,0,F,P,5,EarthTRAPPIST-1e,0,0,0,1,0
257,14.0,0.0,0.0,0.0,0.0,0.0,1,0285,0.5619956351824595,2,Invebodene0285,2,Europa,TRAPPIST-1e,0,E/16/P,1,E,P,4,EuropaTRAPPIST-1e,1,0,0,1,0
258,42.0,0.0,0.0,0.0,0.0,0.0,1,0285,0.5620586120860998,2,Invebodene0285,2,Europa,55 Cancri e,0,E/16/P,1,E,P,4,Europa55 Cancri e,1,0,0,0,0
259,57.0,3.0,1281.0,29.0,162.0,13.0,0,0286,0.503666427030913,1,Jimes0286,1,Earth,55 Cancri e,0,F/65/P,0,F,P,5,Earth55 Cancri e,0,0,0,0,0
260,39.0,0.0,0.0,0.0,0.0,0.0,1,0287,0.503666427030913,2,Bootty0287,2,Europa,55 Cancri e,0,B/12/P,1,B,P,1,Europa55 Cancri e,1,0,0,0,0
